mileage,avg_engine_temp,max_engine_temp,vibration_level,speed_variance,maintenance_gap,failure_risk
33813.773822455,103.10489217974273,112.37511950595618,0.512055722571838,3.3892024534874485,20897.009685516336,1
5800.706982922348,96.9771629163075,112.09421677534408,1.3104482363259904,22.288752031733612,8693.858754100831,1
123241.90712595095,81.4482113577227,103.26227191794669,0.7894973056039919,5.124603998802929,23225.131788314062,1
107494.31485790448,75.93549405183855,95.59152494716355,0.9198657130484423,19.032946000217606,23280.155258938757,1
110706.03936594316,82.86792132899475,98.71266543883172,0.7492240033142039,9.869393004672897,10752.744697432403,1
116834.20026946213,92.85233792100765,109.6592917301831,0.16584991396450768,6.857889409940617,13499.11372428792,1
15736.474501443103,76.5427744045275,91.7099853428531,0.34862466973023387,12.63304264174089,7871.327768045624,0
56977.53063891953,89.89098741603709,100.8419564424135,0.7683124581128363,24.440481734242702,29343.70865304132,1
21801.013631143807,92.90528546750667,109.205725324687,0.41377819811189176,12.978620153328036,20076.872157635524,1
130149.99675196107,85.02731672450882,103.80502276551064,0.1749685429895181,23.02155017790956,28167.228660034434,1
95378.2283899959,98.12736611237466,120.59382442959081,1.3654744960777356,5.51361631037622,10494.795221615728,1
52980.21360363413,78.19794759401316,95.92377467359812,1.5717887937461736,23.637599750622215,23892.945563912912,1
14215.960791473428,77.25413345207426,97.47656419293742,1.2897143109951092,8.634133097386162,23444.042028772776,0
50092.43664877102,96.8456626861081,105.04709538519955,1.3806773825570005,20.96700763688844,21366.358252263162,1
52151.581693878325,89.86473948618595,104.09588897458175,0.4629656954755681,17.841883535547897,29037.89130747041,1
110792.89585901929,95.65207189283208,100.83870428937395,1.5409404632697996,28.016052081927246,13019.549410976835,1
97445.8333465059,88.04482015811239,97.97839744854485,0.3953885566801426,12.845030503308793,5660.085060513205,1
133645.84767356736,82.3920609971732,101.9212952994333,1.5271447155427484,3.8526252873643325,20807.8480588337,1
73471.16414848265,99.573069530226,124.40926855721327,1.5922289409489265,2.5363535954350813,22420.674413361772,1
22341.165661053747,98.98247636906937,105.9660383608137,1.167584208619073,25.152039707237087,18101.69605684681,1
108420.49414733428,95.8408941256328,108.87078044285856,1.5717155976877328,16.692597854520102,7790.901007735096,1
115313.83204945012,83.16435411689888,104.16577349088206,0.9543096693506555,23.70683345137858,16124.766366741951,1
86385.19364757695,92.70692000607261,101.78763269865058,0.48931267476413554,8.563916800322412,10741.312623935622,1
116790.24109341134,85.8292169082008,101.93091589424654,0.7554938284984313,11.662344874370545,13969.062788667294,1
76600.36147283665,77.74746219979903,97.40888812039253,0.990341403068179,2.8429084219169303,20066.12012365059,1
80796.26026038914,102.51940726386728,119.83911626907086,0.2096223430405225,28.92178508807514,22866.012795343366,1
66993.4476619897,79.10455892756885,87.86505361987717,1.0335148969258692,20.700301387622776,8502.291345237607,1
8685.773377893802,103.50712061462407,115.61481198833886,1.5717667551434418,28.129742457260573,13349.110098114694,1
20644.256914029145,88.38017318873867,109.05600887844662,0.3851614746755915,9.433899408014025,9536.523987765617,1
9557.231924576467,80.55398786515859,96.63851814779892,1.288892674432575,19.120981114318504,7561.6851881323355,0
97279.50963324816,91.25702842135074,96.36162069220899,1.461848190669429,20.99799911219386,23934.842159883476,1
50581.617256067366,101.18837507629225,121.40819027685413,1.5155523892303313,10.891391607212476,27459.075444235787,1
78742.7502188819,96.96674659228684,102.67297369109161,1.540203406608171,25.747058580437642,12366.501199168148,1
136597.13871928348,99.19683443584348,119.11151009046813,0.882189458082208,28.52052096120694,23035.809882465473,1
41147.37322658687,94.76350100132152,103.81311220462626,1.5659618619872555,26.775943295488123,27115.86810220351,1
64505.52384016631,95.76829693553557,119.92976653792317,1.2359653107016584,22.693875326302432,25691.477894846485,1
114554.91508874205,100.47586954695957,112.83468457300125,0.3425071543554429,9.769011032298714,7118.774879098325,1
38175.73399628526,82.49004026577558,94.02867259253716,0.815350159701955,9.88524917895769,28776.172682374116,1
16162.086925174985,89.68274890929422,97.66050991594311,1.177496763058006,28.974088972489064,12546.94033202495,1
47013.96067249637,81.63628325458807,92.74836756439237,0.47101047372862503,2.287965886199377,11498.738512867418,1
28377.08665183064,104.63004023989942,127.16305547646343,1.060922775323331,22.049399250780045,3748.0771637778494,1
139806.1595896731,103.3217801905984,128.24846694314334,1.0999007185699288,21.774892551547342,15612.862314936725,1
122177.45503684046,76.18280434105517,88.54899495119214,0.34404961571284887,19.43530714659433,5052.381237946004,1
96843.5446940114,96.16725517547066,110.13946779456151,0.9476279686791345,29.723047690432242,8959.114985967928,1
131361.78557721907,102.75744952246997,122.19886828652471,1.2574403664679115,10.732624201384306,10874.393409483879,1
121532.45115037159,80.41726035382001,103.1411759631215,0.8483434968039129,11.519212186210948,24647.13705776715,1
32052.658538475196,92.03835691657888,108.89924360031456,0.11815467516416114,4.210303282503555,26513.682211085103,1
134421.05478104678,102.46464892764125,115.29516289119783,0.11355770361893827,14.398347823224649,10469.056888921152,1
83204.62507776935,76.01837935757396,89.27081617454644,0.6355440159550183,9.309358734575746,26043.54739484807,1
122078.82249878907,95.9226080174052,114.83497094734133,1.489291102647673,11.614827660974038,26002.46624635415,1
134933.23848890653,83.92047022117653,88.9848354932621,0.4430151694054132,25.368010127157575,23410.22661077646,1
51110.50387092026,102.73188586129591,120.12367261049272,1.0515455333075308,28.19356637876988,6107.463192425083,1
20957.52905651313,104.13174735496104,116.24160756378818,0.43311380603998084,7.200526016145197,21329.039713220413,1
38050.59856858155,103.32799467340301,124.2119412989447,0.582504984489323,12.430250083497045,28460.673808255924,1
66930.62935080717,89.22642649972391,96.08623929618656,1.372063134402226,28.001655739231033,21111.1334054804,1
123612.1410587615,100.86127952967941,117.62532486864723,1.1932921634049203,3.7306368992982337,11285.271775019351,1
129805.9345721698,100.33648195605211,114.95593975377459,0.24309891596981595,4.586094787118599,16016.220888063275,1
6008.058927022652,84.57301419729767,102.41952471540222,0.7430530314796504,6.558147697774422,20080.3012138295,0
79058.35887374703,99.86746422452032,106.16453611417968,0.1437546454678967,18.665959355552495,16295.9714443981,1
65524.595456572955,76.11022904146478,92.7099047900274,0.8213352199045135,6.21322358816793,5358.682368467155,1
37205.63251825589,92.8880963544616,109.11778811365207,1.093651017551602,29.10613868062054,10737.793250256578,1
22380.478263384008,81.9002651186311,98.11346700695452,0.27775393539722737,14.50800676323857,24467.08885550171,1
53954.19985352606,78.61700657331836,95.68675990524746,0.5333274083637485,16.04250288980466,26119.705290674487,1
141721.90706731527,77.30859604887627,95.83795479340351,0.6967549382532354,8.90644124255138,5844.4009160359665,1
51864.42514300951,95.88866327634419,116.98844326995959,1.4792965369840747,15.186887068172538,28666.82906716429,1
80224.64015278808,85.19624891304198,95.59266331560627,1.589882523134446,20.533581713836323,11207.033299761062,1
106937.7490398008,96.74300314586284,118.24399134946408,0.1673669484934238,23.032959834713196,20544.78468446016,1
57726.29234499763,76.96069022396827,91.92580386923734,1.241511885243088,23.108306315877563,23051.104086787072,1
145908.4019945393,84.4587101349183,90.99987571760494,0.6575860996035149,18.180951155434474,24734.494569860733,1
144554.85776660612,91.18473877126011,97.3557573561397,0.68868727934422,27.322073699828003,28480.991662326043,1
41508.432894677804,98.7216949451689,110.40646131909013,1.231397460020534,24.887419724571064,10761.747344807032,1
77101.03335439588,84.5625750879621,105.26051463019145,1.4776396482181129,23.197347211561514,26038.180727443527,1
48627.3549234316,93.77674129311028,112.9303599879286,1.5263928917538225,3.5569546070528975,5687.233296213797,1
46301.8716847328,101.57933244708562,122.35163174053375,0.9656838790574812,2.192582942150181,21741.145377900597,1
10348.607366407256,93.47589564546914,108.82127677430132,0.6356817389507542,7.948523761473243,22775.376426391605,1
93386.82842708504,81.98878424260901,95.79276420171882,1.2813236287881689,20.578660629576664,20976.250753636974,1
77888.45836818492,75.73202344669615,83.68107398082182,0.4765020748934504,13.513529688711284,9064.812611784284,1
12464.418931248456,101.1029662170279,112.66682128921413,0.9461110432502766,13.267375260380728,26445.208116425692,1
45403.73731430866,75.63808232551162,89.31846964898912,0.6378676922873098,26.768432870429184,6728.03697437106,1
136698.5534651648,101.24105018052599,108.01305877411833,1.0849466105618142,27.075759747691485,3501.7741625832637,1
39736.474146711,90.86811402081636,100.2803530750406,0.4605983693402603,27.4569073935004,22089.01973713354,1
26009.75645322735,103.17203095538689,120.13653683666166,0.38738941860223863,10.788586142420765,15313.320026516543,1
75970.65024024664,98.96349707320996,118.67675935799376,1.4773586300131556,21.349562756699328,25774.74455884293,1
147919.3158460371,104.93802331600013,129.90497354385911,0.2527055244243054,9.60572907568235,12735.119949631251,1
40098.01436916756,85.5213544635513,109.18362109042246,0.8589368616023975,7.3370753260845945,6711.800478215959,1
102459.65437385239,98.0156486679338,115.86695265863763,0.43127917444451336,7.169708805726338,25420.38138915635,1
115434.84422266405,87.05792740827727,100.4828884741587,0.15839494498850118,11.579013384180634,17369.469685922006,1
39457.44387889795,89.39626860911727,107.11981590328193,0.1540282274371396,14.038813353835009,7297.482186929937,1
110591.37054871964,93.8251638965511,114.53819625815575,0.362832658158741,25.266576789541915,22170.751960420483,1
58328.55424429172,101.21031342559016,108.5770372440579,1.4001555317590004,5.356950617235938,16311.181877706014,1
96684.34543606902,104.52250407597886,117.72060186990463,0.52371811596554,22.577923727057037,18920.763502728954,1
96861.80806032973,98.04820241593555,119.84424812864789,1.5256887558629435,16.88073759730055,14905.153469784293,1
82687.32919083998,87.53300346502002,100.2096625036809,0.9724334394837904,10.062469594927789,25203.851546904178,1
18092.016657889202,87.6407100683121,104.07815549285584,0.7549212846531491,15.798948366919088,25227.756039125397,1
126118.8618604395,97.12746904766675,113.88285626491071,0.9701332520041819,10.398377953756635,21862.887011082814,1
51513.109420901696,82.16331437304908,90.85283943572186,0.8750475778394017,18.690294746672567,4951.238567100943,1
32045.184007978864,78.31422339394184,90.55893222698761,1.2381643806359877,14.147629839946838,25487.90813331393,1
10912.395525440768,85.6386647292233,97.32889050406193,0.5237440989592784,6.603354814208604,20788.363454921473,0
90679.47676229506,83.61716974962245,89.14110392026375,0.6295755874004536,5.264326087559509,21516.676648120385,1
103246.83246713095,83.8892436136797,89.3730788915068,1.4411414537998761,17.307479098019645,12163.519531308406,1
7405.235194539142,82.0082325314973,103.64217340501277,1.5196847697256082,27.267564932010895,26619.82757239619,1
79253.49345339574,76.26279568909085,86.7242118885471,1.4388373412297117,11.630815223615196,22310.40480657601,1
37841.887403701,75.53621804200242,90.89779336677873,0.7291719909359704,22.52400300223345,5152.533062817445,0
98550.05460937023,104.63167169208094,115.6061831638564,1.2705482545103226,20.442517938313475,13417.784963372555,1
30283.13220572376,87.83319401207586,111.64677891438268,0.8145035999516482,28.08353760066547,26818.650134883967,1
105185.97202485756,86.52979941479045,96.71573459210592,0.8463097782191533,24.987468484375945,3321.507647526612,1
61076.62521357792,95.3894184807921,108.9825547355708,0.40702016358592596,17.864947249352962,28919.665349977386,1
140825.8483668265,81.54761663595193,104.00222164564397,0.9866954548877747,20.396853950555005,21016.551912947758,1
24940.53690116902,103.49883551850677,125.33750685434293,0.37920384663002193,27.154821064352976,19678.527374014546,1
54454.62090228748,98.59035043246656,107.31237878939211,0.5973470486007907,13.186525968434175,9575.65918166376,1
21453.660579885414,77.68233006936778,98.73519626528199,1.3825453024299028,11.150251764017767,8966.170084696958,0
139080.57465039162,87.52742327354785,101.6911610083057,0.41061371381628287,2.3027103417854975,28377.630145680672,1
132214.20624024226,101.37354922686494,116.03292666857205,0.20673742776014922,25.143430077361,10351.628718555437,1
42401.53601869757,103.3419606687423,111.01156011706118,0.20351138891922446,24.427459611294218,23714.148308131982,1
100697.68667495596,89.0220453374961,95.63407561263858,1.5111767807546619,4.924726506804239,13007.410349798216,1
123497.2190291763,93.40234167632123,112.96112781579653,0.8603806569427519,18.152006671715608,5899.113981971711,1
85504.11768192204,80.01101838276226,94.94024142986825,0.7141181077255275,14.991487548672847,2300.0283354700505,1
81799.33386162094,104.7350587841093,118.47207283641289,1.3163178715118777,5.323854674255121,17239.205436427023,1
40068.58218056549,81.9501510415033,101.54031561455125,1.353738891865774,29.455910357700258,29321.806919370116,1
18499.901331855384,103.28195322405377,123.59221120387596,0.5982865496734069,8.011484848973952,12335.813426657725,1
135096.2849032324,94.48939946977106,102.66756282315814,1.1404270862106929,3.882557042535712,12001.385351805255,1
135560.61828868292,93.23210384636577,110.4366068359186,1.25668422377783,18.655726626053468,11634.565299784379,1
96799.71130462385,90.38065533049526,98.08773697604897,1.0819760302989319,22.688266959724913,16575.227444536034,1
54159.3197020616,81.92009435153275,101.94759607211367,0.32739261220014904,2.908416489321235,14338.61673588022,1
55635.38831883583,80.29584096016525,98.43494408550804,1.4138246252755855,20.44409388435662,26637.609548356406,1
110263.57343618471,81.61458627210526,105.74687869377442,0.908641829104013,16.904172526640725,16154.582168257728,1
135080.98769312366,80.59314786432763,86.97230819145605,0.5237086395550056,4.891420248501356,16217.219469279926,1
133627.531518442,98.3875342070026,104.52862863002768,0.7378422781565409,6.830668554498137,5874.4046521755845,1
118081.95414935546,85.5037577750019,96.1474992688659,0.15635663559836108,17.903280324850254,29516.707145490807,1
98094.58869237172,76.73528029690189,86.96939397162001,0.2918002018336263,10.298013178372074,8999.240944327232,1
17200.29492428208,104.07307890422435,114.01265488566435,1.2483201257737913,28.27284040223685,4054.1938888688746,1
28436.163543718998,101.51357654890278,124.63866815932352,0.10001745213304922,24.924726425553423,20568.094971305847,1
135290.3573364265,102.83256849585639,112.82349249284651,0.7248487427234382,29.539881782382565,18670.258364392434,1
92932.21365064054,104.84723467939305,115.28622920196568,0.8837652716283827,9.270783490611592,13624.07831179688,1
6333.572484411299,80.21685747658462,100.4048227249439,0.18195163000145845,29.152261718343357,13821.382548658985,0
19713.373715574657,86.88726056707976,100.88205741609056,1.5596172444584993,14.074548354163621,23981.789789300074,1
101207.75652066809,97.74715427112274,118.28136541022636,0.43918799687450794,11.73052626878513,7479.953922790173,1
5733.929657701709,95.88061854161377,102.18794169290148,0.5562980794544213,3.409786755141891,24967.09293045691,1
28317.167455537307,79.61687719019565,94.36830106366334,0.555913768382541,3.4774272200688734,20164.919189060507,0
84566.39945815499,99.47499374971854,105.14726575338419,0.4456249931760249,21.37631516650633,13731.153665826683,1
105324.80366544052,81.73321715509982,87.98628122420692,0.10221073312946713,14.822011844152781,14824.801264348322,1
99534.38262787707,81.71452844467869,104.84327751156691,1.1940171911319946,8.34260552901096,9186.121801210682,1
37519.04987178117,91.1092326868024,98.8941401091543,1.550268249698928,19.191168577106513,23059.201315515296,1
108265.9870953927,92.7881980452511,108.43661169075543,0.4364402249275676,9.080027311003112,16360.492784547498,1
39401.11768703601,92.40258623513434,105.62449828714847,1.0945707877051336,18.173689121643832,10983.92719699562,1
52182.95623309382,77.74460512193265,89.69147164710951,1.2128444904380726,12.057844915515329,18689.403241306605,1
113241.2537421135,101.3238258789114,124.32049279265686,1.372638068635787,25.05946234513093,29880.564657437044,1
99196.77036184612,82.96800127766119,88.40446921317098,0.7339437955204137,24.97949250146982,14187.343830383508,1
128137.3945216558,78.88544763848412,97.1612413619959,0.5543963584606438,15.365811147427237,27779.359221801347,1
100353.86938354978,101.66244239606931,125.93033108034032,0.5879427010345467,11.822935061380436,11660.47151788785,1
87404.74748364338,103.6695449468926,119.87290861612944,1.1689319996477692,12.151674303654648,3532.515793899605,1
18582.841335073408,100.86382851796351,124.60027775862535,1.325169199758454,24.5600067187101,7718.778978316009,1
58318.79144361786,99.28548224174634,105.33063982746681,0.37242095163490396,11.189025518333136,13723.464013175158,1
43454.34331385019,94.65725941917066,108.03312580065389,0.6564115122366478,7.8536624637916885,8149.7780006479325,1
40378.498289967116,91.52572111827418,101.7288769375152,1.4529102951237252,4.371273572508591,2006.357070111155,1
146086.53043910462,77.6096027973423,97.2260220969569,1.3100402795421089,15.067407384763435,27620.04305693076,1
61999.17007668026,87.25359639212095,111.87953820206589,1.5772876041437138,15.499698769755572,25628.623514466013,1
134346.75050068143,86.18065551036942,96.31125675925438,1.2313723895231212,25.5454438912814,22784.182481634518,1
96515.10076960312,82.79261351280978,100.87610554229127,0.6897928015418834,8.194683500489791,6698.808678088802,1
120247.63901353902,96.70260341065755,105.66455606585235,0.9859567509919567,12.667755662715198,5370.1801338796095,1
77882.37850025286,89.87627205236312,106.18287714379531,1.0915213813709805,24.635360689023347,3892.9329852267283,1
88651.06327082207,77.43138647722944,91.71003621099617,0.21768372447568593,25.061461100971258,22272.817285641795,1
76415.06560373526,81.60549605849434,106.04560265112508,0.9167454386557976,12.76911012740551,28006.622899260787,1
33310.233230716454,95.49776290978788,112.66830836371722,1.1639812427089145,14.855472652027064,14055.002985565035,1
109755.55671291827,77.28392578470901,89.27405322644539,0.35098195600159054,10.492004943779921,5335.938815889349,1
45711.99255392409,100.53620742146306,107.81812311922172,1.2709475761383358,28.111536595740738,16346.998980498984,1
8525.815132560807,89.85439581041923,97.87933238511792,0.9756591707711675,5.322025440764248,11767.293408841644,1
98593.48290653933,89.41759731979944,98.92393591882414,1.528332678546392,28.14498384404116,12495.097881799935,1
30681.048514022095,92.77223353978553,102.79156676659149,0.16363344731033755,21.14826065138961,19397.257476359802,1
141366.49473117257,99.74042897775448,121.75275013457724,0.49798920633320043,16.884020275228472,22124.107171341668,1
143319.64366537516,85.43427623706579,101.65873200271628,1.0023308189497362,2.9144537019658845,5096.900768448504,1
137655.33658196504,95.3404845767719,110.80830280425923,0.5448398683088961,15.316693371016232,2996.526462581339,1
58673.011537039434,91.97195891987373,99.26733635725807,1.1716362461068632,13.416946940076503,29841.248475200016,1
7241.209396685777,83.01084810508264,105.21364197207134,1.2385079237828964,6.514126735303432,8516.393769635451,0
139606.19157522017,101.35889959065474,120.81518565482442,0.2537739460997117,20.379468898018395,3507.2546974368543,1
67086.70150601058,98.92278064820785,105.27614788620788,0.8707816963101516,29.192225406312,7316.50921468576,1
145164.94876133208,94.75355503975277,113.91025698434814,0.8633358333865838,17.741286709806705,3090.8196977569983,1
144724.89667794167,100.51745187282725,116.38821621968017,0.6539211553233116,22.013091740430482,12970.705049280807,1
128686.3710427672,101.01882602879407,107.65333294372964,1.499387293854508,3.91661267184847,24467.249964637078,1
47695.089350089926,96.25088930145104,110.41690213202416,1.3412594798098318,13.694675882875853,11554.844593216178,1
60839.17064727916,100.11039985091016,114.8043255935111,1.1458140728644552,5.258037584605884,14437.135392594264,1
128414.81736994426,95.92414385007851,104.23963465334403,1.1714899536024963,19.15828339502229,20916.429659888287,1
50953.690747660265,95.40422315280901,119.31818609281466,0.7925742157196787,28.27750042999633,16249.033961956646,1
29576.44826948341,93.55834134645553,115.55784877606877,1.4814917816448638,20.529776509205877,26120.479208597077,1
85736.18305646077,97.58149918672923,115.9619459333114,1.141893140879928,4.150485352803803,26248.998901281182,1
140742.44225331323,79.75815315879221,94.00406437880436,1.1934715924837247,11.930653739582318,2277.499473752302,1
105924.32051787109,101.42612277596785,114.66143360765803,1.392536355681018,17.418574624343844,23785.296581529576,1
87658.86966295792,101.15530583235696,119.17477517537604,0.5111073840132865,13.289817171731062,14900.540806766869,1
19090.59159676144,75.87741849103678,91.78605587917488,1.3106063558000545,25.342032293304825,29687.535156502567,0
94176.04787137962,99.77450251694287,106.01996463458059,0.3928609044347381,24.810788131879697,15530.498124512183,1
148557.80826511816,78.86609602420336,94.11614899960999,0.6180129283673318,19.1312685628902,29633.08647087233,1
25312.182209295985,85.05356562777426,106.18163797243105,0.6034156814047641,12.456822463715747,23127.942113760626,1
80157.79959274182,97.30524768874824,111.4900452406874,1.5677882025837109,9.149418465370836,8960.936769172577,1
132219.09542955353,79.82279688144925,85.86192843253463,1.3848058356218902,4.964480909967621,17075.059420034813,1
112411.44957435965,99.53901072357186,120.26457471125252,1.1517547923853897,11.937135137623514,29779.797905400315,1
106067.28244431385,99.96402533873226,108.99130098145174,1.190585142423085,13.568830481816146,26010.857017053862,1
106860.19217813085,90.22403201282509,100.39644871058587,0.9431091916038566,20.92304190291406,4726.273026154191,1
57126.2169268645,75.191576151505,83.48570322015092,1.5206360006627786,20.428475080332056,21778.41591067989,1
47570.81741835154,83.61114399524739,95.21544529267734,0.8443881293235423,3.9630279099551946,11676.228404382766,1
122357.36754438447,93.50780755127226,113.64283766504496,0.6707765648048418,13.067260832072417,2195.5033326497473,1
122466.4422284812,104.4355853408227,119.82330253090144,0.34455300539738654,7.089808282086134,13297.467132755988,1
130725.48619411503,93.95440581050005,103.0520312935143,1.279308478391587,6.390755748870559,8573.123808299197,1
